0.0	0.827781495765	1.70571625864	1.0	0.0	0.0
7.14488601124e-12	0.827781220691	1.7057158164	1.00000010857	7.14488651597e-08	0.0001
8.91741728259e-12	0.827781185302	1.7057157595	1.00000012254	8.28243167619e-08	0.000107666665624
1.11296849754e-11	0.827781144278	1.70571569355	1.00000013874	9.6010866032e-08	0.000115921108808
1.3890780572e-11	0.827781096724	1.70571561709	1.00000015751	1.11296859554e-07	0.000124808392447
1.73368593698e-11	0.827781041598	1.70571552847	1.00000017926	1.29016551894e-07	0.000134377034248
2.16378545655e-11	0.827780977695	1.70571542573	1.00000020449	1.49557414512e-07	0.000144679271596
2.70058569896e-11	0.827780903618	1.70571530663	1.00000023373	1.73368608722e-07	0.000155771346725
3.37055737092e-11	0.827780817748	1.70571516858	1.00000026762	2.00970806908e-07	0.000167713813752
4.20673812286e-11	0.827780718206	1.70571500854	1.00000030691	2.32967578023e-07	0.000180571869252
5.25036169617e-11	0.827780602815	1.70571482303	1.00000035246	2.70058585504e-07	0.000194415708167
6.55289123272e-11	0.827780469054	1.70571460798	1.00000040525	3.1305488671e-07	0.000209320907013
8.17855701203e-11	0.827780313996	1.70571435869	1.00000046646	3.62896667917e-07	0.000225368836452
1.02075237542e-10	0.827780134251	1.70571406971	1.0000005374	4.2067380224e-07	0.000242647105496
1.27398436718e-10	0.827779925889	1.70571373473	1.00000061965	4.87649682087e-07	0.000261250039769
1.59003901977e-10	0.827779684354	1.70571334641	1.00000071498	5.6528884426e-07	0.000281279196423
1.98450156743e-10	0.827779404364	1.70571289626	1.0000008255	6.55288994208e-07	0.000302843918531
2.47682366407e-10	0.827779079796	1.70571237445	1.00000095361	7.59618128584e-07	0.000326061931976
3.09128256794e-10	0.827778703554	1.70571176956	1.00000110212	8.80557567082e-07	0.000351059988093
3.85817827921e-10	0.82777826741	1.70571106836	1.00000127427	1.02075183651e-06	0.000377974555573
4.81532766043e-10	0.827777761827	1.70571025553	1.00000147383	1.18326649532e-06	0.000406952565394
6.00992921298e-10	0.827777175751	1.70570931329	1.00000170516	1.37165516462e-06	0.000438152212859
7.50089045838e-10	0.827776496367	1.70570822103	1.00000197332	1.59003722986e-06	0.000471743821095
9.36173268193e-10	0.827775708817	1.70570695487	1.00000228418	1.84318791346e-06	0.000507910770731
1.16842162626e-09	0.827774795883	1.70570548713	1.00000264453	2.13664268566e-06	0.00054685050083
1.45828653394e-09	0.827773737602	1.70570378572	1.00000306225	2.47681829758e-06	0.000588775586511
1.82006149039e-09	0.827772510833	1.70570181342	1.00000354647	2.87115308149e-06	0.000633914899147
2.27158587421e-09	0.827771088754	1.70569952712	1.00000410779	3.32826958489e-06	0.000682514855459
2.83512457079e-09	0.827769440268	1.70569687682	1.00000475847	3.85816309419e-06	0.000734840762293
3.53846579942e-09	0.827767529333	1.70569380457	1.00000551275	4.47242016639e-06	0.00079117826441
4.41629126247e-09	0.827765314165	1.7056902432	1.00000638711	5.18447194663e-06	0.000851834903166
5.51188616117e-09	0.827762746331	1.70568611483	1.00000740068	6.00988780563e-06	0.000917141794543
6.87927337335e-09	0.827759769686	1.70568132921	1.00000857562	6.96671571292e-06	0.000987455435661
8.58587699161e-09	0.82775631915	1.7056757817	1.00000993762	8.07587678278e-06	0.00106315964956
1.07158465053e-08	0.827752319281	1.70566935101	1.00001151646	9.36162261004e-06	0.00114466767884
1.33742054601e-08	0.82774768263	1.70566189654	1.00001334666	1.08520653847e-05	0.00123242443943
1.66920290465e-08	0.82774230783	1.70565325532	1.00001546823	1.25797923595e-05	0.00132690894672
2.0832905749e-08	0.827736077378	1.70564323842	1.00001792757	1.45825780855e-05	0.00142863692728
2.60010014256e-08	0.827728855071	1.70563162686	1.00002077844	1.69042099607e-05	0.00153816362995
3.24511230866e-08	0.827720483029	1.70561816681	1.00002408317	1.95954450996e-05	0.00165608685183
4.05012780765e-08	0.827710778249	1.70560256403	1.00002791401	2.27151193989e-05	0.00178305019506
5.05483471675e-08	0.827699528608	1.70558447746	1.00003235472	2.6331432973e-05	0.00191974657214
6.30876432618e-08	0.827686488231	1.70556351177	1.00003750237	3.05234399724e-05	0.00206692197833
7.87373184849e-08	0.827671372128	1.70553920874	1.0000434695	3.53827752301e-05	0.00222537955123
9.82688207754e-08	0.827653849975	1.70551103724	1.00005038654	4.10156553156e-05	0.00239598393917
1.22644898293e-07	0.827633538906	1.70547838165	1.00005840468	4.75451975164e-05	0.00257966600136
1.53067020576e-07	0.827609995173	1.70544052846	1.00006769918	5.51141071337e-05	0.00277742786455
1.91034547449e-07	0.827582704473	1.70539665066	1.00007847318	6.38877914309e-05	0.00299034836243
2.3841855265e-07	0.827551070747	1.70534578978	1.00009096213	7.40579677459e-05	0.00321958888607
2.97553927013e-07	0.82751440321	1.70528683497	1.00010543892	8.58468438951e-05	0.00346639967537
3.71354280491e-07	0.827471901327	1.70521849887	1.00012221987	9.95119612405e-05	0.00373212658338
4.63455276515e-07	0.827422637418	1.70513928956	1.00014167158	0.000115351804926	0.00401821834753
5.78393419712e-07	0.827365536526	1.70504747821	1.00016421894	0.000133712302086	0.00432623440364
7.21829045289e-07	0.827299353106	1.70494106151	1.00019035436	0.000154994347606	0.00465785328073
9.00824407718e-07	0.827222644063	1.70481771826	1.00022064851	0.000179662518611	0.00501488161669
1.1241904395e-06	0.827133737554	1.70467475912	1.00025576271	0.000208255163709	0.00539926383668
1.40291907368e-06	0.827030696918	1.70450906847	1.0002964633	0.000241396081501	0.00581309253811
