0.0     0.0     0.0     0.0
2.21e13	3.931e31	1.335910916365704e19	1.314278492046241e37
2.988e13	6.178e31	1.422481793925897e19	1.775810743961577e37
3.767e13	8.773999999999999e31	1.499308970128912e19	2.237518046976615e37
5.081000000000001e13	1.386e32	1.6143174638951062e19	3.0154800616260217e37
6.193e13	1.882e32	1.702142123464848e19	3.6731089333349098e37
7.732e13	2.662e32	1.8139396457089649e19	4.5822504510164365e37
9.826e13	3.897e32	1.954253029978894e19	5.817514573447143e37
9.86131782824526e13	5.014831721187383e32	6.555534586998048e18	4.5e37
1.0310348478305848e14	5.746935768146838e32	7.277022268377764e18	4.7037e37
1.0780096151827072e14	6.581491016457656e32	8.063196525895788e18	4.9166e37
1.1271553374359312e14	7.531854518882314e32	8.918921092996598e18	5.1391e37
1.1785764722681922e14	8.613026555799696e32	9.849353123047133e18	5.3717e37
1.2323830057597705e14	9.84185305084122e32	1.085997455554796e19	5.6148e37
1.2886908012265781e14	1.1237256890235255e33	1.1956618612645695e19	5.8689e37
1.3476219762691761e14	1.2820503849917566e33	1.3145501573258277e19	6.1346e37
1.4093053113585656e14	1.4615510347191927e33	1.443326128944986e19	6.4122e37
1.4738766936018662e14	1.6649202240842732e33	1.5827004318203754e19	6.7024e37
1.541479600191381e14	1.895193651901755e33	1.733436404065711e19	7.0058e37
1.6122656268452316e14	2.155800117586393e33	1.8963572782934122e19	7.3229e37
1.686395067720824e14	2.4506213139218735e33	2.072355175596079e19	7.6543e37
1.7640375546031884e14	2.7840640161533235e33	2.2624023653844156e19	8.0007e37
1.8453727652258006e14	3.1611480548646136e33	2.467569945866849e19	8.3629e37
1.930496211987901e14	3.580653094209953e33	2.685439862777561e19	8.7414e37
2.019479100416571e14	4.0396604759332354e33	2.9129638941405725e19	9.137e37
2.1125931292528516e14	4.5500693471025006e33	3.15441423667605e19	9.5505e37
2.210064815486134e14	5.1206904649701245e33	3.4119990571317363e19	9.9828e37
2.3121242309591138e14	5.761017545228272e33	3.6877869838604386e19	1.0434634649851689e38
2.419012447151403e14	6.48201727137329e33	3.984020414175789e19	1.090690944225311e38
2.5309848690533712e14	7.296696376689367e33	4.303264360333644e19	1.140055953786565e38
2.648313881597396e14	8.220722235211149e33	4.648530926213287e19	1.1916552389525486e38
2.7712915877226703e14	9.273183608898869e33	5.023410276659747e19	1.2455899237283478e38
2.900232978679318e14	1.0477549935821726e34	5.432218882404807e19	1.3019657090228014e38
3.035479785024809e14	1.186288144292958e34	5.880168301545901e19	1.360893079800585e38
3.177405250292735e14	1.3465334889207965e34	6.373551346392346e19	1.4224875216100532e38
3.326420083623422e14	1.5329989102507443e34	6.919933590092569e19	1.486869746911209e38
3.482979851408388e14	1.7512968514887495e34	7.528324851762346e19	1.5541659316473394e38
3.6475940309524525e14	2.0083758587887787e34	8.209286893283333e19	1.6245079625239585e38
3.820836835205709e14	2.3127476239181494e34	8.974912083040299e19	1.6980336954796751e38
4.003359691216389e14	2.674669163493502e34	9.838590385386367e19	1.7748872258555254e38
4.195904904036774e14	3.1062244039794584e34	1.0814482926751597e20	1.8552191707922625e38
4.399319611980972e14	3.621245405033165e34	1.1916658480329256e20	1.9391869644090237e38
4.614568782908553e14	4.235033412516893e34	1.315793673319676e20	2.0269551663418848e38
4.842745934544778e14	4.963890335118241e34	1.4548605153634941e20	2.11869578424696e38
5.085080665124549e14	5.824540324027814e34	1.6095282045426513e20	2.214588610900093e38
5.342942924692634e14	6.833576282861261e34	1.7800215356790384e20	2.3148215765537837e38
5.6178449316715225e14	8.007071938824104e34	1.966119860207635e20	2.4195911172419e38
5.911442309831879e14	9.360447569719928e34	2.1672094064178e20	2.5291025597539755e38
6.225536123913669e14	1.0908594934448024e35	2.3823778460699905e20	2.643570524033557e38
6.562077095336156e14	1.2666198174405975e35	2.6105249049903904e20	2.7632193437892355e38
6.923172674302562e14	1.4648159211449654e35	2.8504659357110184e20	2.8882835061426542e38
7.311097115507388e14	1.687004622511705e35	3.101014552459765e20	3.019008111175122e38
7.728304387329899e14	1.9348513032631234e35	3.3610399245554477e20	3.155649352273459e38
8.17744363271008e14	2.2101667144553585e35	3.629500834338701e20	3.2984750182164254e38
8.661376922385405e14	2.5149385504740153e35	3.9054616138117054e20	3.44776501798576e38
9.183199124970248e14	2.8513588150779984e35	4.188095554483091e20	3.603811929330302e38
9.74625981556528e14	3.2218483864999768e35	4.476680564486767e20	3.766921572158326e38
1.035418723197732e15	3.629080156021796e35	4.7705906197039265e20	3.937413607881761e38
1.1010914358365028e15	4.076001907960455e35	5.0692853980257753e20	4.1156221658869355e38
1.1720707271189898e15	4.5658598685547776e35	5.372299576601442e20	4.301896498359569e38
1.2488195925281135e15	5.1022236409906795e35	5.679232629790209e20	4.496601664747359e38
1.331840759286831e15	5.689013084004979e35	5.989739545075843e20	4.700119247201541e38
1.4216803198544358e15	6.330527581352729e35	6.303522615861355e20	4.912848098399561e38
1.5189316821148625e15	7.031478080491337e35	6.620324321458766e20	5.1352051232144496e38
1.6242398660849218e15	7.79702224130083e35	6.939921226107178e20	5.367626095762761e38
1.7383061797908185e15	8.63280302114345e35	7.26211879311479e20	5.610566513432375e38
1.861893309917252e15	9.54499102451225e35	7.58674699922688e20	5.864502489563875e38
1.9958308660295998e15	1.0540330959393906e36	7.913656636836913e20	6.1299316865349225e38
2.1410214206176758e15	1.1626192565080075e36	8.242716200827383e20	6.407374291076359e38
2.298447090983804e15	1.2810626405563997e36	8.573809268709121e20	6.69737403373139e38
2.4691767131115735e15	1.41024249575825e36	8.906832295094533e20	7.000499254455828e38
2.654373662156062e15	1.5511189462162806e36	9.241692753260111e20	7.317344016447704e38
2.8553043791240745e15	1.7047403052904912e36	9.578307567100009e20	7.648529270389177e38
3.0733476687020895e15	1.872251072312528e36	9.916601785970882e20	7.994704071382386e38
3.310004839088202e15	2.05490067475671e36	1.0256507462797279e21	8.356546850964189e38
3.566910761127539e15	2.254053023287988e36	1.059796270244422e21	8.734766746692686e38
3.845845931103425e15	2.4711969534909352e36	1.0940910852924016e21	9.13010499191124e38
4.1487496292383895e15	2.707957635041242e36	1.1285299816626668e21	9.543336368413661e38
4.4777342743795525e15	2.9661090366672065e36	1.1631081462598208e21	9.975270724857424e38
4.835101084542663e15	3.2475875435200785e36	1.1978211124064577e21	1.0426754563900796e39
5.223357163041051e15	3.5545068325933616e36	1.232664716802231e21	1.0898672701174227e39
5.645234140906713e15	3.889174121672734e36	1.267635062588635e21	1.1391949999337349e39
6.103708518306896e15	4.254107918037491e36	1.3027284875979514e21	1.1907553180619878e39
6.602023860764334e15	4.6520574048561965e36	1.3379415370134318e21	1.244649272139872e39
7.143715020300745e15	5.0860236160140545e36	1.3732709397908897e21	1.3009824832524234e39
7.732634567262332e15	5.559282564081633e36	1.4087135882943503e21	1.35986535292766e39
8.372981635659647e15	6.075410501388304e36	1.444266520683391e21	1.421413279500913e39
9.06933340351038e15	6.638311510824511e36	1.4799269056609022e21	1.4857468842718727e39
9.826679450047076e15	7.25224764119121e36	1.5156920292492598e21	1.5529922478975684e39
1.065045925390666e16	7.921871821788022e36	1.551559283312597e21	1.6232811574845722e39
1.1546603120725346e16	8.652263812637411e36	1.587526155584516e21	1.6967513648646697e39
1.2521576855113216e16	9.448969470452886e36	1.6235902209956863e21	1.773546856560173e39
1.3582430520981928e16	1.0318043636358632e37	1.659749134125309e21	1.853818135967934e39
1.473685166587411e16	1.1266096979660124e37	1.696000622625436e21	1.93772251831511e39
1.5993223419541588e16	1.2300347162871996e37	1.7323424814883057e21	2.0254244389647067e39
1.73606879148096e16	1.3428674726971457e37	1.7687725680448291e21	2.117095775675132e39
1.8849215520042876e16	1.465968413272931e37	1.8052887975976745e21	2.2129161854453116e39
2.0469680417616588e16	1.6002770434262683e37	1.8418891396054484e21	2.3130734566055214e39
2.2233943112045004e16	1.7468192104972015e37	1.878571614345653e21	2.4177638768439666e39
2.4154940505215596e16	1.9067150584112185e37	1.9153342899936706e21	2.5271926178903412e39
2.6246784234937424e16	2.081187716478176e37	1.9521752800632475e21	2.6415741376102994e39
2.85248680371982e16	2.271572790150637e37	1.9890927411610465e21	2.76113260029884e39
3.100598496263667e16	2.479328727829197e37	2.0260848710139427e21	2.8861023159963093e39
3.370845535432172e16	2.706048144652108e37	2.0631499067330362e21	3.016728199687962e39
3.665226657758698e16	2.953470191689919e37	2.100286123282936e21	3.153266251287057e39
3.985922558405138e16	3.2234940671411115e37	2.137491832128846e21	3.2959840573421226e39
4.3353125491778136e16	3.5181937750564625e37	2.17476538003746e21	3.44516131545166e39
4.7159927472565736e16	3.839834246877482e37	2.212105148010697e21	3.6010903824140064e39
5.130795935647379e16	4.190888951734474e37	2.249509550333919e21	3.764076847186638e39
5.582813249380574e16	4.574059133096299e37	2.2869770337226224e21	3.9344401297777863e39
6.075417855689862e16	4.992294822087372e37	2.324506076553587e21	4.1125141072440735e39
6.612290811933619e16	5.448817791688122e37	2.362095188168239e21	4.298647768020996e39
7.197449301981129e16	5.947146631221863e37	2.399742908237576e21	4.493205895868606e39
7.835277470313682e16	6.491124137122107e37	2.437447806179318e21	4.696569784772791e39
8.53056009333062e16	7.084947234101054e37	2.4752084806192123e21	4.909137986203195e39
9.288519349459925e16	7.733199660642812e37	2.5130235588894277e21	5.1313270901922797e39
1.0114854973826144e17	8.440887674380579e37	2.5508916965579513e21	5.363572541766265e39
1.1015788109613075e17	9.213479056553532e37	2.5888115769836983e21	5.606329494327955e39
1.1998109197082042e17	1.0056945720563104e38	2.626781910892782e21	5.860073701663988e39
1.3069230272694109e17	1.0977810257861275e38	2.6648014359720325e21	6.125302450324558e39
1.4237242085180562e17	1.1983196785226175e38	2.70286891647641e21	6.402535534202974e39
1.5510976472984253e17	1.3080886491156063e38	2.7409831428474646e21	6.692316273224958e39
1.6900074488542816e17	1.4279378315902454e38	2.7791429313404197e21	6.995212578144162e39
1.8415060799729434e17	1.558795523985863e38	2.817347123657846e21	7.311818063530641e39
2.006742494775702e17	1.7016756698933293e38	2.8555945865882475e21	7.642753211133532e39
2.1869710094369056e17	1.8576857693515567e38	2.8938842116481247e21	7.988666585897896e39
2.3835609949607424e17	2.0280355210054592e38	2.932214914726407e21	8.350236107018861e39
2.5980074635318547e17	2.2140462631542556e38	2.9705856357303184e21	8.728170376524045e39
2.8319426309334957e17	2.4171612875755284e38	3.0089953382319585e21	9.123210067988063e39
3.0871485451498445e17	2.6389571068458723e38	3.0474430091150486e21	9.536129378100638e39
3.365570879596562e17	2.8811557633469263e38	3.0859276598174773e21	9.967737543933219e39
