3.494266770043414831e-16 1.737437492389732111e-04 4.384365867369223457e-02 1.432076536824415293e-11 1.239139554028845535e-05
4.240745683961803257e-16 1.737437491524480772e-04 4.384365865937615153e-02 1.628646851579890061e-11 1.321748857510016232e-05
5.146694611027847870e-16 1.737437490540016797e-04 4.384365864308761157e-02 1.852300187346266182e-11 1.409865447864135264e-05
6.246181070798235202e-16 1.737437489419915606e-04 4.384365862455492230e-02 2.106767982534705927e-11 1.503856477543888685e-05
7.580550414304852036e-16 1.737437488145489350e-04 4.384365860346879640e-02 2.396295784837021214e-11 1.604113575830963791e-05
9.199980584455414163e-16 1.737437486695475467e-04 4.384365857947745970e-02 2.725714084056495216e-11 1.711054480624398278e-05
1.116536901930667213e-15 1.737437485045681884e-04 4.384365855218067681e-02 3.100518904127721700e-11 1.825124779014765540e-05
1.355062265376296868e-15 1.737437483168583689e-04 4.384365852112297873e-02 3.526963498924550244e-11 1.946799763896572334e-05
1.644543713345907202e-15 1.737437481032862890e-04 4.384365848578626601e-02 4.012162681711001280e-11 2.076586414354738376e-05
1.995866975103340364e-15 1.737437478602887181e-04 4.384365844558091307e-02 4.564211528869907131e-11 2.215025508076745508e-05
2.422243294147004200e-15 1.737437475838114992e-04 4.384365839983616481e-02 5.192320438364691237e-11 2.362693874592145511e-05
2.939706226925436794e-15 1.737437472692418669e-04 4.384365834778879839e-02 5.906968796252227868e-11 2.520206798727895049e-05
3.567714572467407532e-15 1.737437469113315238e-04 4.384365828857045982e-02 6.720079815021656130e-11 2.688220584293873750e-05
4.329884105630303131e-15 1.737437465041090910e-04 4.384365822119314776e-02 7.645219460764865340e-11 2.867435288680561964e-05
5.254875630230254993e-15 1.737437460407804425e-04 4.384365814453274057e-02 8.697822788082576705e-11 3.058597639762978057e-05
6.377472746604394154e-15 1.737437455136154067e-04 4.384365805731021970e-02 9.895451458900578094e-11 3.262504147264570493e-05
7.739889862218024090e-15 1.737437449138187729e-04 4.384365795807038113e-02 1.125808674164294520e-10 3.480004421544997153e-05
9.393359632037781667e-15 1.737437442313834906e-04 4.384365784515753539e-02 1.280846287916309179e-10 3.712004713639972694e-05
1.140005952312704403e-14 1.737437434549237835e-04 4.384365771668775891e-02 1.457244638734533413e-10 3.959471691303219527e-05
1.383544995041636200e-14 1.737437425714851975e-04 4.384365757051773144e-02 1.657946761259617080e-10 4.223436466783889707e-05
1.679111190740624158e-14 1.737437415663284108e-04 4.384365740420872321e-02 1.886301174833045280e-10 4.504998893121668331e-05
2.037819079866397074e-14 1.737437404226833634e-04 4.384365721498605789e-02 2.146117750256973154e-10 4.805332146860570466e-05
2.473157597670227996e-14 1.737437391214694796e-04 4.384365699969267754e-02 2.441731273745845503e-10 5.125687616275803962e-05
3.001497315138822373e-14 1.737437376409772371e-04 4.384365675473664292e-02 2.778073768569946112e-10 5.467400115480977374e-05
3.642706041576348704e-14 1.737437359565060981e-04 4.384365647603112592e-02 3.160756781003831835e-10 5.831893446140700305e-05
4.420895938064621250e-14 1.737437340399522955e-04 4.384365615892621415e-02 3.596165003436353481e-10 6.220686329961898689e-05
5.365330236393654443e-14 1.737437318593400238e-04 4.384365579813128549e-02 4.091562796647216065e-10 6.635398736681968608e-05
6.511523659881483788e-14 1.737437293782879034e-04 4.384365538762682868e-02 4.655215388463416904e-10 7.077758633919673556e-05
7.902577926492785449e-14 1.737437265554020167e-04 4.384365492056397501e-02 5.296526770867891748e-10 7.549609187012298319e-05
9.590802554727071382e-14 1.737437233435852721e-04 4.384365438915030500e-02 6.026196596227360216e-10 8.052916438837334388e-05
1.163968192129975560e-13 1.737437196892516818e-04 4.384365378451961920e-02 6.856398690284605115e-10 8.589777501616670231e-05
1.412626254011796149e-13 1.737437155314323022e-04 4.384365309658429244e-02 7.800984160210473422e-10 9.162429294834269666e-05
1.714405033407669752e-13 1.737437108007580352e-04 4.384365231386680439e-02 8.875712486349508315e-10 9.773257865673441876e-05
2.080652684898498911e-13 1.737437054183022423e-04 4.384365142330826082e-02 1.009851445316606800e-09 1.042480833080658854e-04
2.525141663363027091e-13 1.737436992942640083e-04 4.384365041005060942e-02 1.148979130609379354e-09 1.111979548095877441e-04
3.064586625681435712e-13 1.737436923264698823e-04 4.384364925718860911e-02 1.307275512537220723e-09 1.186111509242746714e-04
3.719272971332472777e-13 1.737436843986691595e-04 4.384364794548792355e-02 1.487381609560267501e-09 1.265185599268568305e-04
4.513819657532610738e-13 1.737436753785944604e-04 4.384364645306416952e-02 1.692302313214355401e-09 1.349531293033697085e-04
5.478104973803506566e-13 1.737436651157549185e-04 4.384364475501766750e-02 1.925456521564301413e-09 1.439500030304101267e-04
6.648390088744477437e-13 1.737436534389254390e-04 4.384364282301832227e-02 2.190734179882757851e-09 1.535466680060230114e-04
8.068682618756600687e-13 1.737436401532900434e-04 4.384364062483259855e-02 2.492561180202038665e-09 1.637831102422586545e-04
9.792391494165190842e-13 1.737436250371915392e-04 4.384363812378601344e-02 2.835973202497829299e-09 1.747019814700963096e-04
1.188433535200729145e-12 1.737436078384334151e-04 4.384363527815117456e-02 3.226699729438158942e-09 1.863487768507905088e-04
1.442317997857993301e-12 1.737435882700722693e-04 4.384363204045158002e-02 3.671259636356771134e-09 1.987720245339465435e-04
1.750439645855888302e-12 1.737435660056305684e-04 4.384362835666957836e-02 4.177069951218049834e-09 2.120234878519587131e-04
2.124385126775307320e-12 1.737435406736497520e-04 4.384362416534511725e-02 4.752569599051898543e-09 2.261583809930554217e-04
2.578216330960296547e-12 1.737435118514928784e-04 4.384361939655031376e-02 5.407360195315948220e-09 2.412355990513067325e-04
3.128999173487763211e-12 1.737434790582935971e-04 4.384361397072294303e-02 6.152366237058291512e-09 2.573179634117933926e-04
3.797445338405306241e-12 1.737434417469335679e-04 4.384360779733890295e-02 7.000017364349968527e-09 2.744724834929598042e-04
4.608691116856922714e-12 1.737433992949145628e-04 4.384360077340207495e-02 7.964455732628897676e-09 2.927706359362395173e-04
5.593242625767189425e-12 1.737433509939731370e-04 4.384359278172583058e-02 9.061771955485368438e-09 3.122886624056308647e-04
6.788122950009130132e-12 1.737432960382643166e-04 4.384358368897800506e-02 1.031027355400798920e-08 3.331078872373115273e-04
8.238264343663282917e-12 1.737432335109175994e-04 4.384357334345662799e-02 1.173079039104415222e-08 3.553150562619293963e-04
9.998197840550310815e-12 1.737431623687405976e-04 4.384356157255878128e-02 1.334702218565028659e-08 3.790026982102356412e-04
1.213410380712196039e-11 1.737430814248154510e-04 4.384354817990120112e-02 1.518593390489796296e-08 4.042695102065872802e-04
1.472630054245026992e-11 1.737429893286976097e-04 4.384353294204385715e-02 1.727820562876087497e-08 4.312207689549309338e-04
1.787226450067714487e-11 1.737428845438867631e-04 4.384351560476248272e-02 1.965874439234275148e-08 4.599687693285852644e-04
2.169029570005127966e-11 1.737427653221939965e-04 4.384349587880716909e-02 2.236726654335556169e-08 4.906332921889053171e-04
2.632396614098736272e-11 1.737426296745779998e-04 4.384347343507714878e-02 2.544896032874080797e-08 5.233421033791911580e-04
3.194751849528718603e-11 1.737424753379636290e-04 4.384344789913039581e-02 2.895523976223114884e-08 5.582314859694847758e-04
3.877241805632206123e-11 1.737422997374895803e-04 4.384341884493712233e-02 3.294460234675390141e-08 5.954468079656966440e-04
4.705530429841290910e-11 1.737420999435557146e-04 4.384338578777279699e-02 3.748360495722121294e-08 6.351431278433663325e-04
5.710764101236756404e-11 1.737418726229538108e-04 4.384334817613200208e-02 4.264797415925287211e-08 6.774858404228615346e-04
6.930742784051683071e-11 1.737416139832668321e-04 4.384330538252858428e-02 4.852386948051112320e-08 7.226513657695758045e-04
8.411341352808723147e-11 1.737413197096100118e-04 4.384325669302847200e-02 5.520932070086308313e-08 7.708278839803344318e-04
1.020823452499371468e-10 1.737409848926591005e-04 4.384320129534081956e-02 6.281586312790602902e-08 8.222161189064435731e-04
1.238899024954882242e-10 1.737406039467661331e-04 4.384313826526869962e-02 7.147039812368057976e-08 8.770301740653343005e-04
1.503561024868667699e-10 1.737401705167984081e-04 4.384306655129387165e-02 8.131730990144091292e-08 9.354984242073072958e-04
1.824761321671256286e-10 1.737396773721480215e-04 4.384298495703842224e-02 9.252087388042706336e-08 9.978644662322674191e-04
2.214577657376737242e-10 1.737391162861464408e-04 4.384289212131092101e-02 1.052679967424785077e-07 1.064388133394359890e-03
2.687667742032145517e-10 1.737384778988755791e-04 4.384278649540513523e-02 1.197713338574906389e-07 1.135346576990945659e-03
3.261820336874834901e-10 1.737377515610908751e-04 4.384266631727236352e-02 1.362728360265592535e-07 1.211035420007252348e-03
3.958624036826394743e-10 1.737369251566579526e-04 4.384252958213816914e-02 1.550477846360404650e-07 1.291769987480229868e-03
4.804278885591668411e-10 1.737359849005477581e-04 4.384237400907328025e-02 1.764093824406401290e-07 1.377886618655552176e-03
5.830581321731088253e-10 1.737349151090293933e-04 4.384219700296288630e-02 2.007139764330028974e-07 1.469744066341281902e-03
7.076119463753165804e-10 1.737336979382387225e-04 4.384199561124133698e-02 2.283669997631843806e-07 1.567724989211411292e-03
8.587723640451666130e-10 1.737323130867767830e-04 4.384176647467205590e-02 2.598297316164748091e-07 1.672237543183251228e-03
1.042222665519072096e-09 1.737307374573968848e-04 4.384150577135502436e-02 2.956269875381400260e-07 1.783717078385386925e-03
1.264859989830162936e-09 1.737289447721622243e-04 4.384120915303027499e-02 3.363558681308566066e-07 1.902627948648536946e-03
1.535054552507105432e-09 1.737269051346877649e-04 4.384087167261999790e-02 3.826957115967184705e-07 2.029465440890962889e-03
1.862964202515043522e-09 1.737245845322073516e-04 4.384048770180601351e-02 4.354194155359375048e-07 2.164757832233798161e-03
2.260916126157729523e-09 1.737219442692158509e-04 4.384005083727511576e-02 4.954063160717525753e-07 2.309068583170389641e-03
2.743870022831473196e-09 1.737189403233118973e-04 4.383955379407784153e-02 5.636568381110880773e-07 2.462998675627886200e-03
3.329980130248442118e-09 1.737155226125902067e-04 4.383898828433498152e-02 6.413091597863997711e-07 2.627189105299018897e-03
4.041277178775109892e-09 1.737116341624855495e-04 4.383834487928389700e-02 7.296581673227098699e-07 2.802323538187164332e-03
4.904495843486855638e-09 1.737072101583293467e-04 4.383761285238530619e-02 8.301770142618177326e-07 2.989131141897819356e-03
5.952078705035965302e-09 1.737021768680204988e-04 4.383678000090033416e-02 9.445416417467569350e-07 3.188389602823462829e-03
7.223394328106925066e-09 1.736964504171067546e-04 4.383583244299743553e-02 1.074658665091947058e-06 3.400928341004759697e-03
8.766215063020653768e-09 1.736899353961895791e-04 4.383475438705037447e-02 1.222697086888980534e-06 3.627631935106634571e-03
1.063850986690783338e-08 1.736825232778711563e-04 4.383352786933892437e-02 1.391124359266678015e-06 3.869443770619391838e-03
1.291061918228001117e-08 1.736740906174174507e-04 4.383213245585432238e-02 1.582747388579313847e-06 4.127369925077998235e-03
1.566789313336155969e-08 1.736644970078743324e-04 4.383054490333502390e-02 1.800759155790621762e-06 4.402483304780551061e-03
1.901389152392862208e-08 1.736535827565002408e-04 4.382873877400861318e-02 2.048791716323887395e-06 4.695928048171574623e-03
2.307426497147335685e-08 1.736411662450161120e-04 4.382668399778157781e-02 2.330976445458036243e-06 5.008924211726549156e-03
2.800146174663687010e-08 1.736270409312703729e-04 4.382434637479078188e-02 2.652012510899133561e-06 5.342772754817514888e-03
3.398043541334133176e-08 1.736109719444146947e-04 4.382168701030093177e-02 3.017244684520171809e-06 5.698860840638754824e-03
4.123556527724299893e-08 1.735926922195251906e-04 4.381866167288530484e-02 3.432751752157566637e-06 6.078667470805201520e-03
5.003904626086345360e-08 1.735718981107223972e-04 4.381522006565523319e-02 3.905446945641628573e-06 6.483769471677934028e-03
6.072105870697488826e-08 1.735482444141793381e-04 4.381130499899141273e-02 4.443192006917369811e-06 6.915847850788175294e-03
7.368209365106279990e-08 1.735213387238994549e-04 4.380685145176529266e-02 5.054926702298224382e-06 7.376694541883310405e-03
8.940788754828701021e-08 1.734907350337421721e-04 4.380178550641036783e-02 5.750815837797593984e-06 7.868219557055999500e-03
1.084875149698615347e-07 1.734559264888271845e-04 4.379602314139587060e-02 6.542416086358702722e-06 8.392458564079994729e-03
1.316353015811289040e-07 1.734163371781315740e-04 4.378946886266230770e-02 7.442865226891453250e-06 8.951580906389826689e-03
1.597173565470560117e-07 1.733713128478035076e-04 4.378201415338636715e-02 8.467096715452719467e-06 9.547898082016365029e-03
1.937836878239323863e-07 1.733201104014833391e-04 4.377353571905431839e-02 9.632082862555269433e-06 1.018387269611769827e-02
2.351070608038800280e-07 1.732618860398322364e-04 4.376389350222912450e-02 1.095711027891319374e-05 1.086212789939338015e-02
2.852299965678892218e-07 1.731956818766716472e-04 4.375292843861914444e-02 1.246409167570548379e-05 1.158545732148193869e-02
3.460215876287740077e-07 1.731204108538838421e-04 4.374045992310311715e-02 1.417791856443421559e-05 1.235683550422699527e-02
4.197461446184770660e-07 1.730348397618886318e-04 4.372628295128418857e-02 1.612685989399599874e-05 1.317942883422999582e-02
5.091460861234710591e-07 1.729375701576405704e-04 4.371016489898574969e-02 1.834301218498542936e-05 1.405660696711778443e-02
6.175419561638787046e-07 1.728270169584478200e-04 4.369184189895247011e-02 2.086280726706179589e-05 1.499195472712193389e-02
7.489530110975914932e-07 1.727013844785500025e-04 4.367101477100329004e-02 2.372758428428369738e-05 1.598928445451758967e-02
9.082424723824751391e-07 1.725586396677248051e-04 4.364734445917020644e-02 2.698423319058423784e-05 1.705264875976192016e-02
1.101292306610781890e-06 1.723964823091024133e-04 4.362044692717875066e-02 3.068591749152117473e-05 1.818635362629345692e-02
1.335213282521286149e-06 1.722123119393195192e-04 4.358988746229774947e-02 3.489288446926164212e-05 1.939497178331218985e-02
1.618597078379343113e-06 1.720031912713298290e-04 4.355517433751434492e-02 3.967337151496066593e-05 2.068335624478062629e-02
1.961818381983824616e-06 1.717658059326831587e-04 4.351575178371415442e-02 4.510461743229087601e-05 2.205665388060558743e-02
2.377396245066242348e-06 1.714964203850402407e-04 4.347099222774798710e-02 5.127398759704231487e-05 2.352031884963175223e-02
2.880425422191519743e-06 1.711908299705225314e-04 4.342018775982132289e-02 5.828022156879930274e-05 2.508012568077706492e-02
3.489090028340537751e-06 1.708443091450946344e-04 4.336254080563469587e-02 6.623481103479321485e-05 2.674218173738560772e-02
4.225273559206599305e-06 1.704515561180814200e-04 4.329715399648072227e-02 7.526351467600049527e-05 2.851293873966061210e-02
5.115281079739335718e-06 1.700066343314508897e-04 4.322301925569511927e-02 8.550801449895923864e-05 3.039920294989313654e-02
6.190691111733315726e-06 1.695029114957701964e-04 4.313900615440938169e-02 9.712771515097182824e-05 3.240814354425631399e-02
7.489356306502024070e-06 1.689329972665264135e-04 4.304384963572580741e-02 1.103016834645669783e-04 3.454729860255330992e-02
9.056573179268590803e-06 1.682886811107392596e-04 4.293613726679709058e-02 1.252307196465062781e-04 3.682457804324174022e-02
1.094644173461043622e-05 1.675608724957057582e-04 4.281429625563656222e-02 1.421395437801725584e-04 3.924826271566881492e-02
1.322343535523183538e-05 1.667395462442756461e-04 4.267658056670281530e-02 1.612790712542492308e-04 4.182699873599511620e-02
1.596419936790969508e-05 1.658136967555538940e-04 4.252105858912928055e-02 1.829287379517153405e-04 4.456978602027222153e-02
1.925959260981501001e-05 1.647713057904168579e-04 4.234560195611872940e-02 2.073988201276544773e-04 4.748595983177989616e-02
2.321697931176087173e-05 1.635993296595217978e-04 4.214787628460061469e-02 2.350326745256594847e-04 5.058516402644698540e-02
2.796276775445588402e-05 1.622837129004966561e-04 4.192533479998467733e-02 2.662088012117041157e-04 5.387731455918298024e-02
3.364517636913451424e-05 1.608094368363286776e-04 4.167521602801365493e-02 3.013426048485095643e-04 5.737255171780041713e-02
4.043718609927124641e-05 1.591606126770247695e-04 4.139454696634030373e-02 3.408877000572178200e-04 6.108117949633519450e-02
4.853960880439892668e-05 1.573206299218980005e-04 4.108015337872355371e-02 3.853365740024874801e-04 6.501359052655383830e-02
5.818416437550510040e-05 1.552723715430687993e-04 4.072867906336551796e-02 4.352203859906972469e-04 6.918017507992860193e-02
6.963641363659299032e-05 1.529985075204397379e-04 4.033661610359566552e-02 4.911076522036890175e-04 7.359121286038602938e-02
8.319834048045021539e-05 1.504818774297312462e-04 3.990034817355210539e-02 5.536015373181950652e-04 7.825674666047398309e-02
9.921031680679259887e-05 1.477059705838623411e-04 3.941620889357401458e-02 6.233354585171631832e-04 8.318643747897021268e-02
1.180521213318905260e-04 1.446555083030755370e-04 3.888055695182693339e-02 7.009667073127729374e-04 8.838940141978440801e-02
1.401426242236794746e-04 1.413171268911386986e-04 3.828986916950450486e-02 7.871678176473308848e-04 9.387402962258822869e-02
1.659377025200049316e-04 1.376801516023665618e-04 3.764085183177015570e-02 8.826154622651818677e-04 9.964779360904338357e-02
1.959259278935269392e-04 1.337374413178880601e-04 3.693056939866378591e-02 9.879767500978980758e-04 1.057170397329454670e-01
2.306215821982971945e-04 1.294862712018741090e-04 3.615658814719174136e-02 1.103892930101174228e-03 1.120867778332124282e-01
2.705546218203341543e-04 1.249292071635682783e-04 3.531713042779439232e-02 1.230960682563757812e-03 1.187604706030729596e-01
3.162573420251253080e-04 1.200749129576172904e-04 3.441123316395872100e-02 1.369711392623045639e-03 1.257398314676980433e-01
3.682476952388876595e-04 1.149388202022869239e-04 3.343890217918444457e-02 1.520589040478376218e-03 1.330246397374069411e-01
4.270094917873447924e-04 1.095435858427615819e-04 3.240125217057147899e-02 1.683927588331068535e-03 1.406125822938925074e-01
4.929584055425517350e-04 1.039202164732329152e-04 3.126905793176780468e-02 1.859928967554383894e-03 1.484991309060388898e-01
5.663246248511289490e-04 9.811618005738968686e-05 2.999423455438145897e-02 2.048801644048981515e-03 1.566856467547756981e-01
6.474672226022552997e-04 9.216904445316011110e-05 2.866620514179949591e-02 2.250932402445693283e-03 1.651869863653554205e-01
7.365303650964128432e-04 8.613056476151464405e-05 2.729335591250211732e-02 2.466089749956380719e-03 1.739960917965124310e-01
8.335264743366776986e-04 8.005594577587401780e-05 2.588522076540882011e-02 2.693872393906642914e-03 1.831044330240694518e-01
9.383233953024470476e-04 7.400208559822673594e-05 2.445224746529150658e-02 2.933709906365069425e-03 1.925021257254811435e-01
1.050636930358044702e-03 6.802567570002991833e-05 2.300551351883411283e-02 3.184869225712560516e-03 2.021780783270088755e-01
1.170020170043188862e-03 6.218172390917000106e-05 2.154657819378706304e-02 3.446466786719796973e-03 2.121201595893261460e-01
1.295736515303521665e-03 5.652802471453122131e-05 2.005262706806362413e-02 3.717589935128301493e-03 2.223200505126505244e-01
1.427238510499547093e-03 5.110329266669909803e-05 1.858416489224757467e-02 3.997707774861533961e-03 2.327885802746112176e-01
1.563731092622271243e-03 4.594640474646772936e-05 1.715216413858315636e-02 4.285638113924365201e-03 2.435149403421987546e-01
1.704326273383400267e-03 4.108837937493984600e-05 1.576261695834668686e-02 4.580143137554402825e-03 2.544883141763603085e-01
1.848047685134555657e-03 3.655276430881471589e-05 1.442316279450300658e-02 4.880020736643545312e-03 2.657007059080868094e-01
1.993956310653052615e-03 3.235262349842180161e-05 1.314659628566688422e-02 5.184102296412186790e-03 2.771461358674205955e-01
2.141065310294703716e-03 2.849445667025665547e-05 1.193830350312295903e-02 5.491129823778201011e-03 2.888150138128420807e-01
2.288441583909280302e-03 2.497663443923980769e-05 1.080892012427890625e-02 5.799881425611771307e-03 3.006980275256710966e-01
2.435098577016647694e-03 2.179329398535194800e-05 9.753488500223294472e-03 6.108989894112833684e-03 3.127781059432087063e-01
2.580118367151222353e-03 1.893279611604897387e-05 8.772188947569918571e-03 6.417322308623970607e-03 3.250446612932302859e-01
2.722669991344928934e-03 1.637908168410546710e-05 7.869201493195114236e-03 6.723842453914254114e-03 3.374881575955033242e-01
2.862040268181481519e-03 1.411242953452259091e-05 7.042675661993316912e-03 7.027434375803595645e-03 3.500920638968942344e-01
2.997452204637332963e-03 1.211345193029626168e-05 6.285189093009009402e-03 7.327028711055306835e-03 3.628372270988982073e-01
3.128295357788248368e-03 1.036029264578760685e-05 5.594165115629088671e-03 7.621852470588887443e-03 3.757128030351936654e-01
3.254086446082320606e-03 8.830364147898599303e-06 4.969184883299399523e-03 7.911222370700606368e-03 3.887078458646800461e-01
3.374373251515214427e-03 7.502076793752769742e-06 4.403754568916370786e-03 8.194384845183585314e-03 4.018036573179762372e-01
3.488816240044017268e-03 6.354240415386558564e-06 3.893878111335088640e-03 8.470817757216669852e-03 4.149874571925311617e-01
3.597172739266043823e-03 5.366653641887966320e-06 3.435421516569028139e-03 8.740099887280961682e-03 4.282470639276766966e-01
3.699232801901942633e-03 4.520861150100288794e-06 3.021710695060901564e-03 9.001910506749819310e-03 4.415713019526921745e-01
3.794996092086375984e-03 3.798823940862658982e-06 2.652776861535545514e-03 9.256261476095876267e-03 4.549630241276901854e-01
3.884347710951356614e-03 3.185470235261718736e-06 2.318453866972319723e-03 9.502936239600785415e-03 4.684106515321934672e-01
3.967519025812311570e-03 2.665380412338124562e-06 2.022917092020932485e-03 9.742469176824456248e-03 4.819424242492491017e-01
4.044499420153228192e-03 2.226611575716159316e-06 1.753748588857275293e-03 9.974717582632660132e-03 4.955485006439846463e-01
4.115606252516764395e-03 1.857070379382544422e-06 1.516424154580415682e-03 1.020074340459286091e-02 5.092909351451184730e-01
4.181121664313855110e-03 1.546565930063739035e-06 1.301913389009733526e-03 1.042073206360830465e-02 5.231831930702403044e-01
4.241069790933285101e-03 1.287497203496947957e-06 1.108481830134014834e-03 1.063583902196003905e-02 5.373046011204094530e-01
4.296198709264282926e-03 1.070440682913682722e-06 9.427193354106890889e-04 1.084763375129790819e-02 5.517748500530580413e-01
4.343458428711040320e-03 9.009204484712915477e-07 6.919946997228646401e-04 1.105592972247624976e-02 5.666067049209113637e-01
4.387034594166934129e-03 7.600758061997250160e-07 5.008608572225056515e-04 1.129478078219995664e-02 5.844398901730146756e-01
4.428634086490885503e-03 6.415113739344521301e-07 3.628005658576354702e-04 1.157240383221780529e-02 6.064194770184252459e-01
4.469345778535384166e-03 5.418907738332402221e-07 2.632105222944134434e-04 1.189409391360938054e-02 6.337972894587881045e-01
4.512470823982350429e-03 4.543561227630343457e-07 2.154463904054824074e-04 1.226543870671126246e-02 6.683261971909340016e-01
4.558967163384194769e-03 3.779494594014283582e-07 1.876096296290647456e-04 1.264420185547162137e-02 7.072659923952001604e-01
4.606528055692194271e-03 3.150099596819845242e-07 1.601464126612705326e-04 1.300565347710230454e-02 7.484802689181696556e-01
4.655711351873412229e-03 2.627365331671988035e-07 1.377291869446207627e-04 1.335774621192605156e-02 7.930536766655323921e-01
4.707400879618932853e-03 2.187910732234628726e-07 1.200356989307783506e-04 1.369844527473681843e-02 8.410235997191222168e-01
4.760701608128271693e-03 1.825752723153591668e-07 1.027684708103116380e-04 1.402346826947733702e-02 8.919493414033385914e-01
4.816270964812603174e-03 1.524717080492503766e-07 8.741914477336992567e-05 1.433936118380656037e-02 9.470813742063945995e-01
