1.000000000000000000e+01 9.352808999999999836e-12 1.000000000000000000e+01
1.122017999999999915e+01 1.521120999999999896e-11 1.122017999999999915e+01
1.258924999999999983e+01 2.455316000000000036e-11 1.258924999999999983e+01
1.412537999999999982e+01 3.934183999999999910e-11 1.412537999999999982e+01
1.584892999999999930e+01 6.258721000000000550e-11 1.584892999999999930e+01
1.778278999999999854e+01 9.887284999999999425e-11 1.778278999999999854e+01
1.995261999999999958e+01 1.551329000000000051e-10 1.995261999999999958e+01
2.238720999999999961e+01 2.417899999999999995e-10 2.238720999999999961e+01
2.511886000000000152e+01 3.744128999999999965e-10 2.511886000000000152e+01
2.818383000000000038e+01 5.761153000000000237e-10 2.818383000000000038e+01
3.162277999999999878e+01 8.810084000000000490e-10 3.162277999999999878e+01
3.548134000000000299e+01 1.339142999999999912e-09 3.548134000000000299e+01
3.981072000000000344e+01 2.023542999999999947e-09 3.981072000000000344e+01
4.466835999999999984e+01 3.040159999999999974e-09 4.466835999999999984e+01
5.011872000000000327e+01 4.541904999999999734e-09 5.011872000000000327e+01
5.623413000000000039e+01 6.748293999999999692e-09 5.623413000000000039e+01
6.309573000000000320e+01 9.972855999999999791e-09 6.309573000000000320e+01
7.079457999999999629e+01 1.466115999999999944e-08 7.079457999999999629e+01
7.943282000000000664e+01 2.144336000000000111e-08 7.943282000000000664e+01
8.912509000000000015e+01 3.120639999999999679e-08 8.912509000000000015e+01
1.000000000000000000e+02 4.519286999999999802e-08 1.000000000000000000e+02
1.122018000000000058e+02 6.513579999999999752e-08 1.122018000000000058e+02
1.258924999999999983e+02 9.344149000000000010e-08 1.258924999999999983e+02
1.412538000000000125e+02 1.334367000000000026e-07 1.412538000000000125e+02
1.584892999999999859e+02 1.897012999999999889e-07 1.584892999999999859e+02
1.778278999999999996e+02 2.685147000000000162e-07 1.778278999999999996e+02
1.995261999999999887e+02 3.784514000000000003e-07 1.995261999999999887e+02
2.238720999999999890e+02 5.311743999999999842e-07 2.238720999999999890e+02
2.511886000000000081e+02 7.424869000000000045e-07 2.511886000000000081e+02
2.818383000000000038e+02 1.033721999999999918e-06 2.818383000000000038e+02
3.162278000000000020e+02 1.433570999999999966e-06 3.162278000000000020e+02
3.548134000000000015e+02 1.980487000000000203e-06 3.548134000000000015e+02
3.981071999999999775e+02 2.725824999999999859e-06 3.981071999999999775e+02
4.466836000000000126e+02 3.737931999999999858e-06 4.466836000000000126e+02
5.011872000000000185e+02 5.107477000000000227e-06 5.011872000000000185e+02
5.623413000000000466e+02 6.954339999999999895e-06 5.623413000000000466e+02
6.309573000000000320e+02 9.436523999999999168e-06 6.309573000000000320e+02
7.079457999999999629e+02 1.276163000000000033e-05 7.079457999999999629e+02
7.943282000000000380e+02 1.720160999999999877e-05 7.943282000000000380e+02
8.912509000000000015e+02 2.311161999999999879e-05 8.912509000000000015e+02
9.999999000000000251e+02 3.095417000000000047e-05 1.000000000000000000e+03
1.122018000000000029e+03 4.132985000000000207e-05 1.122018000000000029e+03
1.258924999999999955e+03 5.501640999999999796e-05 1.258924999999999955e+03
1.412537000000000035e+03 7.301821999999999967e-05 1.412538000000000011e+03
1.584893000000000029e+03 9.662897999999999789e-05 1.584893000000000029e+03
1.778278999999999996e+03 1.275105999999999917e-04 1.778278999999999996e+03
1.995261999999999944e+03 1.677927999999999972e-04 1.995261999999999944e+03
2.238721000000000004e+03 2.201976999999999873e-04 2.238721000000000004e+03
2.511885999999999967e+03 2.881967000000000253e-04 2.511885999999999967e+03
2.818382000000000062e+03 3.762055000000000152e-04 2.818382999999999811e+03
3.162277000000000044e+03 4.898285999999999743e-04 3.162277999999999793e+03
3.548132999999999811e+03 6.361630999999999536e-04 3.548134000000000015e+03
3.981070999999999913e+03 8.241760000000000318e-04 3.981072000000000116e+03
4.466835000000000036e+03 1.065172999999999988e-03 4.466836000000000240e+03
5.011871000000000095e+03 1.373375999999999937e-03 5.011872000000000298e+03
5.623411000000000058e+03 1.766641999999999909e-03 5.623412999999999556e+03
6.309570999999999913e+03 2.267345999999999945e-03 6.309573000000000320e+03
7.079454999999999927e+03 2.903461999999999883e-03 7.079457999999999629e+03
7.943279000000000451e+03 3.709907000000000135e-03 7.943282000000000153e+03
8.912504999999999200e+03 4.730172000000000369e-03 8.912509000000000015e+03
9.999994000000000597e+03 6.018334000000000183e-03 1.000000000000000000e+04
1.122018000000000029e+04 7.641504000000000352e-03 1.122018000000000029e+04
1.258925000000000000e+04 9.682826999999999754e-03 1.258925000000000000e+04
1.412536000000000058e+04 1.224512999999999990e-02 1.412537999999999920e+04
1.584892000000000007e+04 1.545535999999999958e-02 1.584893000000000029e+04
1.778277999999999884e+04 1.947000000000000119e-02 1.778279000000000087e+04
1.995259999999999854e+04 2.448161000000000087e-02 1.995261999999999898e+04
2.238718000000000029e+04 3.072675000000000059e-02 2.238720999999999913e+04
2.511883000000000175e+04 3.849563999999999764e-02 2.511886000000000058e+04
2.818379000000000087e+04 4.814372000000000096e-02 2.818383000000000175e+04
3.162272000000000116e+04 6.010570999999999969e-02 3.162277999999999884e+04
3.548126999999999680e+04 7.491251000000000160e-02 3.548133999999999651e+04
3.981062999999999738e+04 9.321152000000000604e-02 3.981072000000000116e+04
4.466826000000000204e+04 1.157911999999999969e-01 4.466836000000000058e+04
5.011858999999999651e+04 1.436101999999999934e-01 5.011872000000000116e+04
5.623397000000000116e+04 1.778330999999999940e-01 5.623412999999999738e+04
6.309552999999999884e+04 2.198721999999999899e-01 6.309573000000000320e+04
7.079433000000000175e+04 2.714385000000000270e-01 7.079458000000000175e+04
7.943250999999999476e+04 3.346019000000000077e-01 7.943282000000000698e+04
8.912469999999999709e+04 4.118636999999999992e-01 8.912508999999999651e+04
9.999950999999999476e+04 5.062427999999999928e-01 1.000000000000000000e+05
1.122011999999999971e+05 6.213784999999999448e-01 1.122018000000000029e+05
1.258918000000000029e+05 7.616530999999999718e-01 1.258925000000000000e+05
1.412527999999999884e+05 9.323377999999999943e-01 1.412537999999999884e+05
1.584881000000000058e+05 1.139766000000000057e+00 1.584892999999999884e+05
1.778265000000000000e+05 1.391537000000000024e+00 1.778278999999999942e+05
1.995243999999999942e+05 1.696766999999999914e+00 1.995262000000000116e+05
2.238698999999999942e+05 2.066368999999999900e+00 2.238721000000000058e+05
2.511858999999999942e+05 2.513403999999999971e+00 2.511886000000000058e+05
2.818349000000000233e+05 3.053484000000000087e+00 2.818382999999999884e+05
3.162235000000000000e+05 3.705254000000000048e+00 3.162277999999999884e+05
3.548080999999999767e+05 4.490956999999999866e+00 3.548134000000000233e+05
3.981007000000000116e+05 5.437109999999999665e+00 3.981072000000000116e+05
4.466755999999999767e+05 6.575292000000000137e+00 4.466835999999999767e+05
5.011774000000000233e+05 7.943080000000000140e+00 5.011872000000000116e+05
5.623291999999999534e+05 9.585150000000000503e+00 5.623413000000000466e+05
6.309425000000000000e+05 1.155457000000000001e+01 6.309573000000000466e+05
7.079275000000000000e+05 1.391433999999999926e+01 7.079458000000000466e+05
7.943058000000000466e+05 1.673917000000000144e+01 7.943281999999999534e+05
8.912235000000000000e+05 2.011758000000000024e+01 8.912509000000000233e+05
9.999664000000000233e+05 2.415444000000000102e+01 1.000000000000000000e+06
1.121977000000000000e+06 2.897381000000000029e+01 1.122018000000000000e+06
1.258875000000000000e+06 3.472238000000000113e+01 1.258925000000000000e+06
1.412477000000000000e+06 4.157352000000000203e+01 1.412538000000000000e+06
1.584819000000000000e+06 4.973190999999999917e+01 1.584893000000000000e+06
1.778189000000000000e+06 5.943909000000000020e+01 1.778279000000000000e+06
1.995153000000000000e+06 7.097991000000000383e+01 1.995262000000000000e+06
2.238588000000000000e+06 8.469002999999999304e+01 2.238721000000000000e+06
2.511725000000000000e+06 1.009647999999999968e+02 2.511886000000000000e+06
2.818188000000000000e+06 1.202695999999999970e+02 2.818383000000000000e+06
3.162042000000000000e+06 1.431517000000000053e+02 3.162278000000000000e+06
3.547850000000000000e+06 1.702547000000000139e+02 3.548134000000000000e+06
3.980729000000000000e+06 2.023346999999999980e+02 3.981072000000000000e+06
4.466423000000000000e+06 2.402797999999999945e+02 4.466836000000000000e+06
5.011376000000000000e+06 2.851320999999999799e+02 5.011872000000000000e+06
5.622817000000000000e+06 3.381141999999999825e+02 5.623413000000000000e+06
6.308858000000000000e+06 4.006596999999999866e+02 6.309573000000000000e+06
7.078600000000000000e+06 4.744483999999999924e+02 7.079458000000000000e+06
7.942255000000000000e+06 5.614480999999999540e+02 7.943282000000000000e+06
8.911281000000000000e+06 6.639628000000000156e+02 8.912509000000000000e+06
9.998532000000000000e+06 7.846884999999999764e+02 1.000000000000000000e+07
1.121843000000000000e+07 9.267789000000000215e+02 1.122018000000000000e+07
1.258716000000000000e+07 1.093922000000000025e+03 1.258925000000000000e+07
1.412288000000000000e+07 1.290425999999999931e+03 1.412538000000000000e+07
1.584597000000000000e+07 1.521326999999999998e+03 1.584893000000000000e+07
1.777927000000000000e+07 1.792503999999999905e+03 1.778279000000000000e+07
1.994843000000000000e+07 2.110820999999999913e+03 1.995262000000000000e+07
2.238223000000000000e+07 2.484284999999999854e+03 2.238721000000000000e+07
2.511295000000000000e+07 2.922240999999999985e+03 2.511886000000000000e+07
2.817681000000000000e+07 3.435581000000000131e+03 2.818383000000000000e+07
3.161446000000000000e+07 4.037003000000000156e+03 3.162278000000000000e+07
3.547149000000000000e+07 4.741305000000000291e+03 3.548134000000000000e+07
3.979906000000000000e+07 5.565724000000000160e+03 3.981072000000000000e+07
4.465456000000000000e+07 6.530333999999999833e+03 4.466836000000000000e+07
5.010241000000000000e+07 7.658503999999999905e+03 5.011872000000000000e+07
5.621486000000000000e+07 8.977433000000000902e+03 5.623413000000000000e+07
6.307296000000000000e+07 1.051877000000000044e+04 6.309573000000000000e+07
7.076770000000000000e+07 1.231931999999999971e+04 7.079458000000000000e+07
7.940110000000000000e+07 1.442189999999999964e+04 7.943282000000000000e+07
8.908767000000000000e+07 1.687627999999999884e+04 8.912509000000000000e+07
9.995588000000000000e+07 1.974031000000000131e+04 1.000000000000000000e+08
1.121498000000000000e+08 2.308120999999999913e+04 1.122018000000000000e+08
1.258313000000000000e+08 2.697709000000000015e+04 1.258925000000000000e+08
1.411816000000000000e+08 3.151868000000000029e+04 1.412538000000000000e+08
1.584044000000000000e+08 3.681133000000000175e+04 1.584893000000000000e+08
1.777280000000000000e+08 4.297737000000000262e+04 1.778279000000000000e+08
1.994086000000000000e+08 5.015880999999999767e+04 1.995262000000000000e+08
2.237338000000000000e+08 5.852048999999999796e+04 2.238721000000000000e+08
2.510260000000000000e+08 6.825367999999999302e+04 2.511886000000000000e+08
2.816471000000000000e+08 7.958030999999999767e+04 2.818383000000000000e+08
3.160031000000000000e+08 9.275785000000000582e+04 3.162278000000000000e+08
3.545494000000000000e+08 1.080848999999999942e+05 3.548134000000000000e+08
3.977971000000000000e+08 1.259078999999999942e+05 3.981072000000000000e+08
4.463195000000000000e+08 1.466283999999999942e+05 4.466836000000000000e+08
5.007597000000000000e+08 1.707121000000000058e+05 5.011872000000000000e+08
5.618396000000000000e+08 1.986988999999999942e+05 5.623413000000000000e+08
6.303686000000000000e+08 2.312145000000000000e+05 6.309573000000000000e+08
7.072550000000000000e+08 2.689845000000000000e+05 7.079458000000000000e+08
7.935180000000000000e+08 3.128492999999999884e+05 7.943282000000000000e+08
