0.0000000000000000e+00	1.1936620730000000e-01
5.2576050251256284e-03	1.1936378761554299e-01
9.8322190452261315e-03	1.1935774504882667e-01
1.4976850954773869e-02	1.1934657261958861e-01
2.0155584824120606e-02	1.1933064632752652e-01
2.5309705075376884e-02	1.1931013388710759e-01
3.0088234321608037e-02	1.1928696150505318e-01
3.5036124572864320e-02	1.1925875519080562e-01
4.0153239748743720e-02	1.1922507578456372e-01
4.5253944271356782e-02	1.1918694222114889e-01
5.0500645829145735e-02	1.1914296489868698e-01
5.5121943417085428e-02	1.1910023778399174e-01
6.0324429949748751e-02	1.1904766341362263e-01
6.5548278391959799e-02	1.1899010551018049e-01
7.0582424321608050e-02	1.1893011746523854e-01
7.5153911105527632e-02	1.1887179872493731e-01
8.0589851055276385e-02	1.1879769020617827e-01
8.5194805226130654e-02	1.1873086312901195e-01
9.0551461658291463e-02	1.1864845639124472e-01
9.5293010251256277e-02	1.1857132117986570e-01
1.0049524055276382e-01	1.1848216344591364e-01
1.0544899402010051e-01	1.1839286028137978e-01
1.1061771608040202e-01	1.1829510193208036e-01
1.1536421643216081e-01	1.1820120961500291e-01
1.2048395829145729e-01	1.1809551243397670e-01
1.2580193120603014e-01	1.1798086390875111e-01
1.3043124226130653e-01	1.1787703111495471e-01
1.3543102502512563e-01	1.1776067461200114e-01
1.4059628984924621e-01	1.1763587090805516e-01
1.4564949376884423e-01	1.1750925486306026e-01
1.5053872839195981e-01	1.1738249216199760e-01
1.5596738984924624e-01	1.1723684074031675e-01
1.6084528361809045e-01	1.1710156568960085e-01
1.6605347638190956e-01	1.1695253244927915e-01
1.7077287311557787e-01	1.1681338496235191e-01
1.7593242030150755e-01	1.1665679825858151e-01
1.8078715211055274e-01	1.1650520670531302e-01
1.8586174567839198e-01	1.1634233919051702e-01
1.9082308844221105e-01	1.1617874789622490e-01
1.9601715452261306e-01	1.1600286567608903e-01
2.0101965748743719e-01	1.1582900516545062e-01
2.0613543929648243e-01	1.1564667660206639e-01
2.1120885984924626e-01	1.1546133275613450e-01
2.1587080643216081e-01	1.1528704815822746e-01
2.2121392331658293e-01	1.1508261886373068e-01
2.2599287075376884e-01	1.1489554054091831e-01
2.3108822547738694e-01	1.1469167186368880e-01
2.3596513010050252e-01	1.1449228635990613e-01
2.4138030592964826e-01	1.1426601574438837e-01
2.4606945030150754e-01	1.1406593454465683e-01
2.5139167110552763e-01	1.1383417648089103e-01
2.5624229758793970e-01	1.1361863476786158e-01
2.6154812065326632e-01	1.1337814888129198e-01
2.6612614864321604e-01	1.1316668939047443e-01
2.7133998814070354e-01	1.1292139275837565e-01
2.7637629969849248e-01	1.1267992949498243e-01
2.8140932115577894e-01	1.1243418776154530e-01
2.8642382703517588e-01	1.1218493974699321e-01
2.9124119733668341e-01	1.1194134443539028e-01
2.9644890221105530e-01	1.1167344144585199e-01
3.0141222256281408e-01	1.1141369151353628e-01
3.0663588351758797e-01	1.1113565889996853e-01
3.1136455457286433e-01	1.1087985291108095e-01
3.1659062130653265e-01	1.1059258546284667e-01
3.2159628256281408e-01	1.1031295005241058e-01
3.2658975989949751e-01	1.1002962460760857e-01
3.3180546633165831e-01	1.0972902899782905e-01
3.3660932236180907e-01	1.0944795617556353e-01
3.4152912804020102e-01	1.0915591160270249e-01
3.4696117809045229e-01	1.0882853743016141e-01
3.5187945447236180e-01	1.0852767088474358e-01
3.5690931331658293e-01	1.0821559842424897e-01
3.6202455020100505e-01	1.0789368616800624e-01
3.6672644829145734e-01	1.0759374560948978e-01
3.7173851939698493e-01	1.0726975685059129e-01
3.7671243829145729e-01	1.0694388648426106e-01
3.8203298542713571e-01	1.0659051198929324e-01
3.8672813778894471e-01	1.0627455794137956e-01
3.9214536894472363e-01	1.0590521728195840e-01
3.9703400241206027e-01	1.0556750564787362e-01
4.0187104969849247e-01	1.0522923966831529e-01
4.0707242944723615e-01	1.0486092453622048e-01
