0.0000000000000000e+00	1.1936620731892150e-01
5.2576050251256284e-03	1.1935630915699610e-01
9.8322190452261315e-03	1.1933159571064639e-01
1.4976850954773869e-02	1.1928591964434444e-01
2.0155584824120606e-02	1.1922084871649731e-01
2.5309705075376884e-02	1.1913710959570967e-01
3.0088234321608037e-02	1.1904260588985949e-01
3.5036124572864320e-02	1.1892770705301275e-01
4.0153239748743720e-02	1.1879070685816996e-01
4.5253944271356782e-02	1.1863584163827701e-01
5.0500645829145735e-02	1.1845757753455713e-01
5.5121943417085428e-02	1.1828472223834584e-01
6.0324429949748751e-02	1.1807248901528759e-01
6.5548278391959799e-02	1.1784071785295315e-01
7.0582424321608050e-02	1.1759980346839345e-01
7.5153911105527632e-02	1.1736621909274861e-01
8.0589851055276385e-02	1.1707027842065217e-01
8.5194805226130654e-02	1.1680426206434331e-01
9.0551461658291463e-02	1.1647732870956161e-01
9.5293010251256277e-02	1.1617240475847737e-01
1.0049524055276382e-01	1.1582126706232927e-01
1.0544899402010051e-01	1.1547095949251338e-01
1.1061771608040202e-01	1.1508908476223946e-01
1.1536421643216081e-01	1.1472387635755790e-01
1.2048395829145729e-01	1.1431457306645883e-01
1.2580193120603014e-01	1.1387277301086045e-01
1.3043124226130653e-01	1.1347458318488399e-01
1.3543102502512563e-01	1.1303053143977709e-01
1.4059628984924621e-01	1.1255676716244059e-01
1.4564949376884423e-01	1.1207877174983509e-01
1.5053872839195981e-01	1.1160287297504530e-01
1.5596738984924624e-01	1.1105930674831568e-01
1.6084528361809045e-01	1.1055754574927946e-01
1.6605347638190956e-01	1.1000815618470336e-01
1.7077287311557787e-01	1.0949840030585908e-01
1.7593242030150755e-01	1.0892840732944668e-01
1.8078715211055274e-01	1.0838024428356527e-01
1.8586174567839198e-01	1.0779526468264539e-01
1.9082308844221105e-01	1.0721177063667546e-01
1.9601715452261306e-01	1.0658895610785628e-01
2.0101965748743719e-01	1.0597785241011631e-01
2.0613543929648243e-01	1.0534179127647643e-01
2.1120885984924626e-01	1.0470019792519994e-01
2.1587080643216081e-01	1.0410142232288867e-01
2.2121392331658293e-01	1.0340461648573818e-01
2.2599287075376884e-01	1.0277212752427060e-01
2.3108822547738694e-01	1.0208843498258076e-01
2.3596513010050252e-01	1.0142532057107295e-01
2.4138030592964826e-01	1.0067934670599396e-01
2.4606945030150754e-01	1.0002544623000852e-01
2.5139167110552763e-01	9.9274654861835940e-02
2.5624229758793970e-01	9.8582704912908853e-02
2.6154812065326632e-01	9.7817752998909185e-02
2.6612614864321604e-01	9.7151213760368282e-02
2.7133998814070354e-01	9.6385050192015972e-02
2.7637629969849248e-01	9.5638135972529140e-02
2.8140932115577894e-01	9.4885291987132137e-02
2.8642382703517588e-01	9.4129124862888380e-02
2.9124119733668341e-01	9.3397221594340815e-02
2.9644890221105530e-01	9.2600284599297963e-02
3.0141222256281408e-01	9.1835483669437945e-02
3.0663588351758797e-01	9.1025318258468699e-02
3.1136455457286433e-01	9.0287534669481792e-02
3.1659062130653265e-01	8.9467575151718243e-02
3.2159628256281408e-01	8.8677966537231118e-02
3.2658975989949751e-01	8.7886419493728732e-02
3.3180546633165831e-01	8.7055805746321463e-02
3.3660932236180907e-01	8.6287552820090957e-02
3.4152912804020102e-01	8.5497786377906657e-02
3.4696117809045229e-01	8.4622577292676970e-02
3.5187945447236180e-01	8.3827488184889470e-02
3.5690931331658293e-01	8.3011990068692726e-02
3.6202455020100505e-01	8.2180433387342613e-02
3.6672644829145734e-01	8.1414308538353242e-02
3.7173851939698493e-01	8.0596001103662732e-02
3.7671243829145729e-01	7.9782460258766397e-02
3.8203298542713571e-01	7.8910852673834880e-02
3.8672813778894471e-01	7.8140717386842667e-02
3.9214536894472363e-01	7.7251233081517170e-02
3.9703400241206027e-01	7.6447910481508688e-02
4.0187104969849247e-01	7.5652662622860037e-02
4.0707242944723615e-01	7.4797269852197867e-02
4.1229484984924625e-01	7.3938369167790605e-02
4.1704647914572862e-01	7.3157031495365538e-02
4.2209249839195984e-01	7.2327603661396719e-02
4.2701692000000002e-01	7.1518647443469016e-02
4.3235504497487437e-01	7.0642461044533297e-02
4.3697400723618091e-01	6.9885080860587062e-02
