0.0	0.000330412742178	0.0619308141175	0.0	0.0	0.0
2.59415187539e-19	0.000330412742165	0.061930814115	2.07446401297e-13	2.59459120855e-13	1e-06
2.90406135245e-19	0.000330412742165	0.0619308141149	2.1774346312e-13	2.79665179903e-13	1.03833333333e-06
3.25099406045e-19	0.000330412742164	0.0619308141147	2.2884509731e-13	3.01536573488e-13	1.07813611111e-06
3.63937296716e-19	0.000330412742163	0.0619308141146	2.40814170022e-13	3.2507330161e-13	1.11946466203e-06
4.0741494287e-19	0.000330412742162	0.0619308141144	2.5371845953e-13	3.50497408874e-13	1.16237747408e-06
4.56086631327e-19	0.000330412742161	0.0619308141142	2.67631040037e-13	3.77919917582e-13	1.20693527725e-06
5.10572866597e-19	0.000330412742161	0.0619308141141	2.82630695479e-13	4.07451850037e-13	1.25320112955e-06
5.71568281548e-19	0.00033041274216	0.0619308141139	2.98802365667e-13	4.39315250844e-13	1.30124050618e-06
6.39850493133e-19	0.000330412742158	0.0619308141136	3.16237627272e-13	4.73621142305e-13	1.35112139225e-06
7.16290016046e-19	0.000330412742157	0.0619308141134	3.35035212416e-13	5.10591569025e-13	1.40291437895e-06
8.01861360731e-19	0.000330412742156	0.0619308141132	3.55301567761e-13	5.50448575609e-13	1.45669276347e-06
8.97655457188e-19	0.000330412742155	0.0619308141129	3.77151457299e-13	5.93525228964e-13	1.51253265274e-06
1.004893563e-18	0.000330412742153	0.0619308141126	4.00708612233e-13	6.39932551394e-13	1.57051307109e-06
1.12494283288e-18	0.000330412742152	0.0619308141123	4.26106431643e-13	6.89892587502e-13	1.63071607215e-06
1.25933374822e-18	0.00033041274215	0.0619308141119	4.53488737892e-13	7.43738404196e-13	1.69322685492e-06
1.40977962883e-18	0.000330412742148	0.0619308141116	4.83010591065e-13	8.01914090686e-13	1.75813388435e-06
1.57819847573e-18	0.000330412742146	0.0619308141112	5.14839167037e-13	8.64530669275e-13	1.82552901658e-06
1.76673742325e-18	0.000330412742144	0.0619308141108	5.49154704157e-13	9.32143251474e-13	1.89550762889e-06
1.97780011241e-18	0.000330412742142	0.0619308141103	5.86151523898e-13	1.00497388189e-12	1.96816875466e-06
2.2140773344e-18	0.000330412742139	0.0619308141098	6.26039131258e-13	1.08346664973e-12	2.04361522358e-06
2.47858133486e-18	0.000330412742136	0.0619308141093	6.69043401137e-13	1.16806564421e-12	2.12195380715e-06
2.77468421634e-18	0.000330412742134	0.0619308141087	7.15407857426e-13	1.25932597683e-12	2.20329536976e-06
3.10616092847e-18	0.00033041274213	0.0619308141081	7.65395052022e-13	1.35780275911e-12	2.2877550256e-06
3.47723739399e-18	0.000330412742127	0.0619308141074	8.19288051609e-13	1.46382905797e-12	2.37545230157e-06
3.89264438404e-18	0.000330412742123	0.0619308141067	8.77392040599e-13	1.5781820295e-12	2.46651130647e-06
4.35767782976e-18	0.00033041274212	0.061930814106	9.40036049328e-13	1.70152780754e-12	2.56106090654e-06
4.8782663389e-18	0.000330412742115	0.0619308141051	1.00757481728e-12	1.83453252589e-12	2.65923490796e-06
5.46104677833e-18	0.000330412742111	0.0619308141042	1.08039080191e-12	1.97786231837e-12	2.76117224609e-06
6.11344888599e-18	0.000330412742106	0.0619308141033	1.15889634441e-12	2.13240536339e-12	2.86701718219e-06
6.84378999092e-18	0.000330412742101	0.0619308141022	1.24353600469e-12	2.29893881709e-12	2.9769195075e-06
7.66138104911e-18	0.000330412742095	0.0619308141011	1.33478907888e-12	2.47857290247e-12	3.09103475528e-06
8.57664534673e-18	0.000330412742089	0.0619308140999	1.4331723134e-12	2.67230682027e-12	3.20952442089e-06
9.6012513843e-18	0.000330412742082	0.0619308140986	1.53924283127e-12	2.88102874889e-12	3.33255619035e-06
1.07482616358e-17	0.000330412742075	0.0619308140972	1.65360128691e-12	3.10618197829e-12	3.46030417764e-06
1.20322990794e-17	0.000330412742067	0.0619308140956	1.77689526753e-12	3.34887673147e-12	3.5929491711e-06
1.34697336221e-17	0.000330412742059	0.061930814094	1.90982296033e-12	3.61055629837e-12	3.73067888932e-06
1.50788907966e-17	0.00033041274205	0.0619308140922	2.05313710609e-12	3.89266396893e-12	3.87368824673e-06
1.6880285389e-17	0.000330412742041	0.0619308140903	2.20764926187e-12	4.19686507767e-12	4.02217962951e-06
1.88968829775e-17	0.00033041274203	0.0619308140883	2.37423439661e-12	4.52471393684e-12	4.17636318196e-06
2.11543927153e-17	0.000330412742019	0.0619308140861	2.55383584595e-12	4.87831997018e-12	4.33645710392e-06
2.36815950907e-17	0.000330412742007	0.0619308140837	2.74747065408e-12	5.25945953453e-12	4.50268795955e-06
2.65107088437e-17	0.000330412741994	0.0619308140811	2.95623533308e-12	5.67046409824e-12	4.67529099798e-06
2.96778017149e-17	0.00033041274198	0.0619308140783	3.18131207223e-12	6.11344308506e-12	4.85451048621e-06
3.32232502653e-17	0.000330412741965	0.0619308140753	3.42397543246e-12	6.59117205255e-12	5.04060005482e-06
3.71922546282e-17	0.000330412741949	0.0619308140721	3.68559956396e-12	7.10620451367e-12	5.23382305689e-06
