0.0	0.0687437972658	0.43843658778	0	0.0
1.83651888431e-24	0.0687437972658	0.43843658778	1.3501894591e-16	1e-08
2.02636052158e-24	0.0687437972658	0.43843658778	1.44170230021e-16	1.03333333333e-08
2.2358261592e-24	0.0687437972658	0.43843658778	1.53941767834e-16	1.06777777778e-08
2.46694433735e-24	0.0687437972658	0.43843658778	1.64375598765e-16	1.10337037037e-08
2.72195328719e-24	0.0687437972658	0.43843658778	1.7551661157e-16	1.14014938272e-08
3.00332260662e-24	0.0687437972658	0.43843658778	1.87412737465e-16	1.17815436214e-08
3.31377717681e-24	0.0687437972658	0.43843658778	2.00115156338e-16	1.21742617421e-08
3.6563235509e-24	0.0687437972658	0.43843658778	2.13678516934e-16	1.25800704668e-08
4.03427907055e-24	0.0687437972658	0.43843658778	2.28161171971e-16	1.29994061491e-08
4.45130399225e-24	0.0687437972658	0.43843658778	2.43625429182e-16	1.34327196874e-08
4.91143693456e-24	0.0687437972658	0.43843658778	2.60137819382e-16	1.38804770103e-08
5.41913398953e-24	0.0687437972658	0.43843658778	2.77769382696e-16	1.43431595773e-08
5.97931187712e-24	0.0687437972658	0.43843658778	2.9659597419e-16	1.48212648965e-08
6.59739556042e-24	0.0687437972658	0.43843658778	3.16698590218e-16	1.53153070598e-08
7.27937078298e-24	0.0687437972658	0.43843658778	3.38163716889e-16	1.58258172951e-08
8.03184203687e-24	0.0687437972658	0.43843658778	3.61083702144e-16	1.63533445383e-08
8.86209652298e-24	0.0687437972658	0.43843658778	3.85557153067e-16	1.68984560229e-08
9.77817472282e-24	0.0687437972658	0.43843658778	4.11689360109e-16	1.74617378903e-08
1.07889482655e-23	0.0687437972658	0.43843658778	4.39592750072e-16	1.804379582e-08
1.19042058436e-23	0.0687437972658	0.43843658778	4.69387369799e-16	1.86452556806e-08
1.31347480106e-23	0.0687437972658	0.43843658778	5.01201402641e-16	1.92667642033e-08
1.44924917772e-23	0.0687437972658	0.43843658778	5.35171719931e-16	1.99089896768e-08
1.59905860198e-23	0.0687437972658	0.43843658778	5.71444469837e-16	2.0572622666e-08
1.76435388191e-23	0.0687437972658	0.43843658778	6.10175706126e-16	2.12583767549e-08
1.94673579614e-23	0.0687437972658	0.43843658778	6.51532059541e-16	2.19669893134e-08
2.1479705964e-23	0.0687437972658	0.43843658778	6.95691454688e-16	2.26992222905e-08
2.3700071125e-23	0.0687437972658	0.43843658778	7.42843875506e-16	2.34558630335e-08
2.6149956255e-23	0.0687437972658	0.43843658778	7.93192133947e-16	2.42377251346e-08
2.88530869182e-23	0.0687437972658	0.43843658778	8.46952939154e-16	2.50456493058e-08
3.18356411993e-23	0.0687437972658	0.43843658778	9.04357532269e-16	2.58805042826e-08
3.5126503221e-23	0.0687437972658	0.43843658778	9.6565288114e-16	2.67431877587e-08
3.87575428688e-23	0.0687437972658	0.43843658778	1.03110269255e-15	2.76346273507e-08
4.27639244298e-23	0.0687437972658	0.43843658778	1.10098854672e-15	2.85557815957e-08
4.71844471366e-23	0.0687437972658	0.43843658778	1.1756111088e-15	2.95076409822e-08
5.20619209128e-23	0.0687437972658	0.43843658778	1.2552914223e-15	3.04912290149e-08
