0.0000000000000000e+00	1.1936620720000000e-01
5.2576050251256284e-03	1.1936356754422965e-01
9.8322190452261315e-03	1.1935697565326872e-01
1.4976850954773869e-02	1.1934478754864968e-01
2.0155584824120606e-02	1.1932741341186079e-01
2.5309705075376884e-02	1.1930503620413893e-01
3.0088234321608037e-02	1.1927975724190665e-01
3.5036124572864320e-02	1.1924898671728379e-01
4.0153239748743720e-02	1.1921224554685102e-01
4.5253944271356782e-02	1.1917064529586768e-01
5.0500645829145735e-02	1.1912267003501703e-01
5.5121943417085428e-02	1.1907605863718411e-01
6.0324429949748751e-02	1.1901870477861982e-01
6.5548278391959799e-02	1.1895591433852326e-01
7.0582424321608050e-02	1.1889047283497327e-01
7.5153911105527632e-02	1.1882685239103068e-01
8.0589851055276385e-02	1.1874600673423111e-01
8.5194805226130654e-02	1.1867310446825718e-01
9.0551461658291463e-02	1.1858320620890640e-01
9.5293010251256277e-02	1.1849905870561349e-01
1.0049524055276382e-01	1.1840179572315458e-01
1.0544899402010051e-01	1.1830437408915197e-01
1.1061771608040202e-01	1.1819772861722652e-01
1.1536421643216081e-01	1.1809530063499629e-01
1.2048395829145729e-01	1.1797999461937196e-01
1.2580193120603014e-01	1.1785492350098808e-01
1.3043124226130653e-01	1.1774165136234101e-01
1.3543102502512563e-01	1.1761471699552728e-01
1.4059628984924621e-01	1.1747856750036145e-01
1.4564949376884423e-01	1.1734044090587020e-01
1.5053872839195981e-01	1.1720215432294147e-01
1.5596738984924624e-01	1.1704326186298196e-01
1.6084528361809045e-01	1.1689568908043478e-01
1.6605347638190956e-01	1.1673310736377747e-01
1.7077287311557787e-01	1.1658131010536486e-01
1.7593242030150755e-01	1.1641048824676641e-01
1.8078715211055274e-01	1.1624511564325904e-01
1.8586174567839198e-01	1.1606744199081689e-01
1.9082308844221105e-01	1.1588897876074289e-01
1.9601715452261306e-01	1.1569710724793499e-01
2.0101965748743719e-01	1.1550744123639625e-01
2.0613543929648243e-01	1.1530853734913805e-01
2.1120885984924626e-01	1.1510634406273813e-01
2.1587080643216081e-01	1.1491621541054288e-01
2.2121392331658293e-01	1.1469320163480676e-01
