0.0000000000000000e+00	1.1936620730000000e-01
5.2576050251256284e-03	1.1936345765857104e-01
9.8322190452261315e-03	1.1935659110548297e-01
1.4976850954773869e-02	1.1934389516316450e-01
2.0155584824120606e-02	1.1932579710399947e-01
2.5309705075376884e-02	1.1930248751260975e-01
3.0088234321608037e-02	1.1927615526027001e-01
3.5036124572864320e-02	1.1924410263043694e-01
4.0153239748743720e-02	1.1920583057788180e-01
4.5253944271356782e-02	1.1916249698308372e-01
5.0500645829145735e-02	1.1911252275300353e-01
5.5121943417085428e-02	1.1906396921356760e-01
6.0324429949748751e-02	1.1900422561086368e-01
6.5548278391959799e-02	1.1893881890239387e-01
7.0582424321608050e-02	1.1887065066949189e-01
7.5153911105527632e-02	1.1880437937368199e-01
8.0589851055276385e-02	1.1872016514780290e-01
8.5194805226130654e-02	1.1864422528737172e-01
9.0551461658291463e-02	1.1855058126716327e-01
9.5293010251256277e-02	1.1846292761785172e-01
1.0049524055276382e-01	1.1836161201106810e-01
1.0544899402010051e-01	1.1826013114225969e-01
1.1061771608040202e-01	1.1814904210894306e-01
1.1536421643216081e-01	1.1804234629406135e-01
1.2048395829145729e-01	1.1792223586105344e-01
1.2580193120603014e-01	1.1779195344599874e-01
1.3043124226130653e-01	1.1767396163484330e-01
1.3543102502512563e-01	1.1754173833600644e-01
1.4059628984924621e-01	1.1739991594513087e-01
1.4564949376884423e-01	1.1725603407579020e-01
1.5053872839195981e-01	1.1711198555182706e-01
1.5596738984924624e-01	1.1694647257261175e-01
1.6084528361809045e-01	1.1679275092404075e-01
1.6605347638190956e-01	1.1662339496909646e-01
1.7077287311557787e-01	1.1646527282482989e-01
1.7593242030150755e-01	1.1628733338869220e-01
1.8078715211055274e-01	1.1611507025994415e-01
1.8586174567839198e-01	1.1592999353854870e-01
1.9082308844221105e-01	1.1574409434045294e-01
1.9601715452261306e-01	1.1554422818116836e-01
2.0101965748743719e-01	1.1534665941904045e-01
2.0613543929648243e-01	1.1513946786969946e-01
2.1120885984924626e-01	1.1492884986291729e-01
