2035.80570398	0.601241723037	1e+14
2101.92284241	0.60171316131	1.02329299228e+14
2173.31316796	0.601659921363	1.04712854805e+14
2249.5546257	0.600997290979	1.07151930524e+14
2332.43471681	0.599641629707	1.09647819614e+14
2425.41365966	0.597151719279	1.1220184543e+14
2527.2201285	0.593282627905	1.1481536215e+14
2637.17332878	0.587475519875	1.17489755494e+14
2759.51155314	0.579234506271	1.20226443462e+14
2896.48686833	0.567713699432	1.23026877081e+14
3054.3828998	0.551835797106	1.25892541179e+14
3232.58946905	0.530409946996	1.28824955169e+14
3430.86494477	0.501764785101	1.31825673856e+14
3658.41265109	0.463477906269	1.34896288259e+14
3983.09921149	0.236385897823	1.3803842646e+14
492.524584625	0.0988998890151	1.41253754462e+14
164.738514159	0.0974515240531	1.44543977075e+14
89.6843507969	0.100676182145	1.47910838817e+14
59.3999007422	0.106127252878	1.51356124844e+14
43.8634492196	0.113452220251	1.54881661891e+14
34.7321858851	0.122603773743	1.58489319246e+14
28.95003161	0.133644735364	1.62181009736e+14
25.0503301188	0.146677809888	1.65958690744e+14
23.3844733455	0.155043041537	1.69824365246e+14
22.299296459	0.162003730592	1.73780082875e+14
21.3818193692	0.169130727938	1.77827941004e+14
20.6012775427	0.176428870118	1.81970085861e+14
19.9302845755	0.183901516699	1.86208713666e+14
19.3428703798	0.191553023485	1.90546071796e+14
18.8288879096	0.199390436903	1.94984459976e+14
18.3730373423	0.207424885855	1.99526231497e+14
17.9751327078	0.215480763705	2.04173794467e+14
17.6192456507	0.223713061441	2.08929613085e+14
17.2972629121	0.232132529953	2.1379620895e+14
17.0073816949	0.240729475419	2.18776162395e+14
16.741742538	0.249535764262	2.23872113857e+14
16.5008325192	0.258527597274	2.29086765277e+14
16.2800793215	0.267659943914	2.34422881532e+14
16.0808145021	0.276861412364	2.39883291902e+14
15.8965202482	0.286255798086	2.45470891568e+14
15.7263688267	0.29583982006	2.51188643151e+14
15.5677754242	0.305615778285	2.57039578277e+14
15.4209128161	0.315599944094	2.6302679919e+14
15.2857300776	0.325614693095	2.69153480393e+14
15.1609906239	0.335672417226	2.75422870334e+14
15.043944916	0.345907798413	2.81838293126e+14
14.933809682	0.356320087543	2.88403150313e+14
14.8300211242	0.366907772201	2.95120922667e+14
14.7327437163	0.377604775456	3.0199517204e+14
14.6411513674	0.388372447419	3.09029543251e+14
14.5550584309	0.3993149523	3.16227766017e+14
14.4719698652	0.410407671945	3.2359365693e+14
14.3939240351	0.421681818929	3.31131121483e+14
14.3189461214	0.43303881434	3.38844156139e+14
14.2479473583	0.444520347383	3.46736850453e+14
14.1790226533	0.456169068847	3.54813389234e+14
14.1135476343	0.467990468955	3.6307805477e+14
14.0501513502	0.479909259975	3.71535229097e+14
13.9892807	0.491955654723	3.80189396321e+14
13.9306726967	0.504151254215	3.89045144994e+14
13.8734523423	0.516508262608	3.98107170553e+14
13.8186688372	0.528957054686	4.07380277804e+14
13.764809332	0.541523628439	4.1686938347e+14
13.7128170597	0.554245848972	4.26579518802e+14
13.6617412942	0.567091545439	4.3651583224e+14
13.6122255865	0.580031127551	4.46683592151e+14
13.5636696301	0.593089802018	4.57088189615e+14
13.5159468097	0.606302552959	4.67735141287e+14
13.4690057163	0.619573017095	4.78630092323e+14
13.4233904216	0.632971105719	4.89778819368e+14
13.3776906703	0.646478914272	5.01187233627e+14
13.3334300079	0.660066972178	5.12861383991e+14
13.2890270503	0.673739433657	5.2480746025e+14
13.2451774348	0.687525838391	5.3703179637e+14
13.2023284468	0.701370219288	5.49540873858e+14
13.1593042011	0.715300364623	5.6234132519e+14
13.116797835	0.729323384514	5.75439937337e+14
13.0745691717	0.743370346021	5.88843655356e+14
13.0323401483	0.757502125256	6.02559586074e+14
12.9907591696	0.771685063646	6.16595001861e+14
12.9489997739	0.785906065266	6.3095734448e+14
12.9070132256	0.800184949475	6.45654229035e+14
12.8657298089	0.814468433823	6.60693448008e+14
12.8239742363	0.828799150427	6.76082975392e+14
12.7823772199	0.843138398359	6.91830970919e+14
12.7410850545	0.857494065508	7.07945784384e+14
12.6989605893	0.871851471732	7.24435960075e+14
12.6573312768	0.886199290537	7.41310241301e+14
12.615660053	0.90055238629	7.58577575029e+14
12.57333207	0.914858278606	7.76247116629e+14
12.5312807971	0.929163421844	7.94328234724e+14
12.4890992963	0.943406472974	8.12830516164e+14
12.4463336592	0.957627361105	8.31763771103e+14
12.4037835922	0.971775746578	8.51138038202e+14
12.3609053762	0.985877423339	8.70963589956e+14
12.3175742614	0.999893056268	8.91250938134e+14
12.2743502508	1.01384576863	9.12010839356e+14
12.2307358825	1.02770022836	9.33254300797e+14
12.1867489922	1.04146039632	9.54992586021e+14
12.1427338434	1.05512653719	9.77237220956e+14
12.0983160991	1.06866355926	1e+15
12.0536694988	1.08209300229	1.02329299228e+15
12.0087402969	1.09538401729	1.04712854805e+15
11.9635092316	1.10853838818	1.07151930524e+15
11.9181084949	1.12155595346	1.09647819614e+15
11.8722779617	1.13440416755	1.1220184543e+15
11.8263541542	1.1471024432	1.1481536215e+15
11.7799731543	1.1596302467	1.17489755494e+15
11.7334814776	1.17197200493	1.20226443462e+15
11.6867069526	1.18413919054	1.23026877081e+15
11.6395027799	1.19611543413	1.25892541179e+15
11.5922305412	1.20788684487	1.28824955169e+15
11.5446396608	1.21945433307	1.31825673856e+15
11.4968233018	1.23081530348	1.34896288259e+15
11.4486320859	1.24195968047	1.3803842646e+15
11.400380365	1.2528750478	1.41253754462e+15
11.3518426896	1.2635621982	1.44543977075e+15
11.3031130092	1.27401792429	1.47910838817e+15
11.2540839368	1.28423471431	1.51356124844e+15
