0.0	0.010132217495	0.172708399635	0	0.0
7.23439252677e-25	0.010132217495	0.172708399635	4.25382226432e-17	1e-08
7.98221436167e-25	0.010132217495	0.172708399635	4.54213688446e-17	1.03333333333e-08
8.80733881661e-25	0.010132217495	0.172708399635	4.84999282885e-17	1.06777777778e-08
9.71775669206e-25	0.010132217495	0.172708399635	5.17871456503e-17	1.10337037037e-08
1.07222848005e-24	0.010132217495	0.172708399635	5.52971632999e-17	1.14014938272e-08
1.18306513515e-24	0.010132217495	0.172708399635	5.90450821458e-17	1.17815436214e-08
1.30535901635e-24	0.010132217495	0.172708399635	6.30470266023e-17	1.21742617421e-08
1.44029446133e-24	0.010132217495	0.172708399635	6.73202139609e-17	1.25800704668e-08
1.58917823324e-24	0.010132217495	0.172708399635	7.18830284627e-17	1.29994061491e-08
1.7534521758e-24	0.010132217495	0.172708399635	7.67551003919e-17	1.34327196874e-08
1.93470717664e-24	0.010132217495	0.172708399635	8.19573905296e-17	1.38804770103e-08
2.13469857404e-24	0.010132217495	0.172708399635	8.75122803321e-17	1.43431595773e-08
2.35536315627e-24	0.010132217495	0.172708399635	9.34436682213e-17	1.48212648965e-08
2.59883791809e-24	0.010132217495	0.172708399635	9.97770724007e-17	1.53153070598e-08
2.86748075622e-24	0.010132217495	0.172708399635	1.06539740641e-16	1.58258172951e-08
3.16389330402e-24	0.010132217495	0.172708399635	1.13760767507e-16	1.63533445383e-08
3.49094612667e-24	0.010132217495	0.172708399635	1.21471219527e-16	1.68984560229e-08
3.85180652072e-24	0.010132217495	0.172708399635	1.2970426885e-16	1.74617378903e-08
4.24996918737e-24	0.010132217495	0.172708399635	1.38495335961e-16	1.804379582e-08
4.68929007633e-24	0.010132217495	0.172708399635	1.47882242065e-16	1.86452556806e-08
5.17402372829e-24	0.010132217495	0.172708399635	1.57905371805e-16	1.92667642033e-08
5.70886447739e-24	0.010132217495	0.172708399635	1.68607847005e-16	1.99089896768e-08
6.29899191281e-24	0.010132217495	0.172708399635	1.80035712191e-16	2.0572622666e-08
6.9501210398e-24	0.010132217495	0.172708399635	1.92238132684e-16	2.12583767549e-08
7.6685576258e-24	0.010132217495	0.172708399635	2.05267606122e-16	2.19669893134e-08
8.46125926779e-24	0.010132217495	0.172708399635	2.19180188315e-16	2.26992222905e-08
9.3359027721e-24	0.010132217495	0.172708399635	2.34035734411e-16	2.34558630335e-08
1.03009584994e-23	0.010132217495	0.172708399635	2.4989815641e-16	2.42377251346e-08
1.13657723946e-23	0.010132217495	0.172708399635	2.66835698123e-16	2.50456493058e-08
1.25406564966e-23	0.010132217495	0.172708399635	2.84921228773e-16	2.58805042826e-08
1.38369888034e-23	0.010132217495	0.172708399635	3.04232556501e-16	2.67431877587e-08
1.52673234608e-23	0.010132217495	0.172708399635	3.24852763108e-16	2.76346273507e-08
1.68455123415e-23	0.010132217495	0.172708399635	3.46870534882e-16	2.85557815957e-08
1.85868391913e-23	0.010132217495	0.172708399635	3.70380651656e-16	2.95076409822e-08
2.05081676425e-23	0.010132217495	0.172708399635	3.954842319e-16	3.04912290149e-08
2.26281045273e-23	0.010132217495	0.172708399635	4.22289277028e-16	3.15076033154e-08
2.49671800731e-23	0.010132217495	0.172708399635	4.50911108548e-16	3.25578567593e-08
2.75480467244e-23	0.010132217495	0.172708399635	4.81472864204e-16	3.36431186513e-08
3.03956985173e-23	0.010132217495	0.172708399635	5.14106027743e-16	3.47645559396e-08
3.35377131307e-23	0.010132217495	0.172708399635	5.48950994589e-16	3.5923374471e-08
3.70045189583e-23	0.010132217495	0.172708399635	5.86157675854e-16	3.71208202867e-08
4.08296897884e-23	0.010132217495	0.172708399635	6.25886143295e-16	3.83581809629e-08
4.5050269944e-23	0.010132217495	0.172708399635	6.68307317972e-16	3.9636786995e-08
4.97071330334e-23	0.010132217495	0.172708399635	7.136037056e-16	4.09580132281e-08
5.48453777851e-23	0.010132217495	0.172708399635	7.61970181723e-16	4.23232803358e-08
6.05147647998e-23	0.010132217495	0.172708399635	8.13614830117e-16	4.37340563469e-08
6.67701984501e-23	0.010132217495	0.172708399635	8.68759838013e-16	4.51918582252e-08
7.36722585936e-23	0.010132217495	0.172708399635	9.27642451999e-16	4.66982534993e-08
8.12877872504e-23	0.010132217495	0.172708399635	9.90515998711e-16	4.82548619493e-08
8.96905359251e-23	0.010132217495	0.172708399635	1.0576509747e-15	4.98633573476e-08
9.89618798423e-23	0.010132217495	0.172708399635	1.12933621017e-15	5.15254692592e-08
1.09191606014e-22	0.010132217495	0.172708399635	1.20588011161e-15	5.32429849012e-08
1.20478782769e-22	0.010132217495	0.172708399635	1.28761198858e-15	5.50177510646e-08
1.32932719166e-22	0.010132217495	0.172708399635	1.37488347055e-15	5.68516761001e-08
1.4667402358e-22	0.010132217495	0.172708399635	1.46807001963e-15	5.87467319701e-08
1.61835771722e-22	0.010132217495	0.172708399635	1.56757254593e-15	6.07049563691e-08
1.78564795384e-22	0.010132217495	0.172708399635	1.67381913234e-15	6.27284549147e-08
1.97023104418e-22	0.010132217495	0.172708399635	1.78726687627e-15	6.48194034119e-08
2.17389455693e-22	0.010132217495	0.172708399635	1.90840385619e-15	6.69800501922e-08
2.39861084242e-22	0.010132217495	0.172708399635	2.03775123141e-15	6.9212718532e-08
2.64655613358e-22	0.010132217495	0.172708399635	2.17586548428e-15	7.15198091497e-08
2.92013162131e-22	0.010132217495	0.172708399635	2.32334081429e-15	7.3903802788e-08
3.22198670854e-22	0.010132217495	0.172708399635	2.48081169444e-15	7.6367262881e-08
3.55504466793e-22	0.010132217495	0.172708399635	2.64895560092e-15	7.89128383103e-08
3.92253095193e-22	0.010132217495	0.172708399635	2.82849592773e-15	8.1543266254e-08
4.32800442922e-22	0.010132217495	0.172708399635	3.02020509891e-15	8.42613751292e-08
